일련번호,이름,생년,생월,생일,성별,나이,거주시도,휴대폰,학력,혼인여부,주거형태,직업종류코드,직업종류,월소득액,고객등급코드,월 카드 이용 총 금액,신용카드 일시불 이용금액,신용카드 할부 이용금액 합,총 대출 금액,신용등급,개설 카드 개수
2470,채희창,1964,6,20,여,55,제주특별자치도,010-7673-1357,박사,기혼,월세,6,주부,45438192,0,800000,423000,163000,56840000,9,1
2471,요정철,1978,10,4,남,41,충청북도,010-5990-4223,중졸,미혼,가족소유,0,NULL,128226216,0,790000,404000,158000,57060000,7,8
2472,손준철,1950,8,2,여,69,서울특별시,010-9900-2112,초대졸,비혼,자가소유,8,무직,182772641,1,820000,416000,170000,57450000,3,3
2473,목지성,1968,9,22,남,51,대전광역시,010-6972-4435,초대졸,사실혼,가족소유,7,학생,146150290,0,860000,468000,179000,65580000,7,2
2474,주애란,1968,10,29,여,51,광주광역시,010-1096-5979,대졸,이혼,자가소유,6,주부,92850706,0,650000,352000,145000,62900000,6,3
2475,창영일,1962,9,5,여,57,대전광역시,010-0487-9377,중졸,이혼,자가소유,8,무직,237103586,0,610000,335000,125000,62660000,4,7
2476,종병호,1958,12,25,남,61,강원도,010-8293-6444,초대졸,기혼,가족소유,0,NULL,137726959,3,700000,380000,144000,62960000,5,2
2477,평근수,1957,12,5,남,62,제주특별자치도,010-5287-5219,초졸,비혼,전세,6,주부,142142994,0,670000,370000,140000,63410000,5,8
2478,염치홍,1979,9,29,여,40,충청북도,010-8297-2858,초졸,기혼,자가소유,3,자영업,21186747,0,710000,391000,144000,63920000,10,9
2479,편혜선,1971,3,12,남,48,전라남도,010-6387-3588,대졸,사별,가족소유,0,NULL,12426105,1,700000,385000,139000,64430000,7,4
2480,종준철,1960,12,1,여,59,충청북도,010-9878-9769,석사,미혼,월세,6,주부,205998368,3,710000,382000,152000,64670000,8,2
2481,증순자,1955,7,17,여,64,서울특별시,010-5657-9139,중졸,기혼,월세,1,회사원,26765819,0,700000,380000,139000,65150000,7,2
2482,위아란,1987,4,18,여,32,광주광역시,010-2737-6672,중졸,이혼,자가소유,7,학생,167956748,0,700000,377000,145000,65730000,2,5
2483,기건호,1969,9,23,남,50,제주특별자치도,010-7341-6935,초대졸,기혼,월세,3,자영업,114374183,0,720000,385000,157000,66220000,8,8
2484,전윤재,1970,4,27,여,49,서울특별시,010-1086-5945,대졸,기혼,자가소유,3,자영업,3649971,0,730000,392000,155000,66690000,4,5
2485,두영리,1960,9,30,여,59,제주특별자치도,010-8693-9593,석사,미혼,자가소유,7,학생,12472872,2,780000,427000,158000,67070000,10,7
2486,천선화,1950,2,15,남,69,인천광역시,010-7091-5581,초대졸,비혼,월세,0,NULL,28228338,0,750000,421000,158000,67940000,9,7
2487,길의정,1972,3,17,여,47,제주특별자치도,010-3599-4211,초대졸,비혼,전세,3,자영업,34277602,1,680000,373000,138000,68310000,9,1
2488,포윤설,2005,5,10,남,14,경상북도,010-3546-0892,대졸,재혼,월세,1,회사원,136693604,0,790000,435000,163000,68650000,5,0
2489,구무현,1968,3,14,여,51,세종특별자치시,010-4557-3947,대졸,미혼,월세,6,주부,217223377,2,760000,419000,155000,68790000,9,1
2490,염윤설,1958,11,12,남,61,서울특별시,010-2249-3684,초졸,미혼,전세,6,주부,244552740,2,800000,445000,163000,68910000,7,2
2491,종민균,1959,2,15,여,60,광주광역시,010-9183-7953,석사,비혼,전세,3,자영업,223934440,0,780000,436000,156000,69150000,6,3
2492,류율성,1951,8,5,남,68,전라남도,010-7030-4519,초대졸,기혼,자가소유,0,NULL,29346048,0,800000,443000,168000,69300000,2,5
2493,설영식,1950,6,30,남,69,제주특별자치도,010-6089-5546,대졸,비혼,자가소유,3,자영업,138262474,0,790000,438000,150000,69480000,9,3
2494,맹용석,1950,5,16,여,69,경기도,010-7987-2907,중졸,비혼,전세,3,자영업,53985809,1,810000,452000,166000,69690000,1,1
2495,예윤설,1972,7,4,남,47,울산광역시,010-7503-5106,박사,이혼,월세,8,무직,91524568,2,810000,447000,163000,70070000,7,3
2496,섭민균,1954,6,3,남,65,서울특별시,010-4988-1554,초졸,비혼,전세,3,자영업,182110568,1,850000,472000,173000,70440000,5,5
2497,온종수,1964,11,17,남,55,전라북도,010-7891-9195,초대졸,비혼,전세,7,학생,216841843,0,970000,488000,231000,75280000,8,6
2498,십철우,1959,3,4,여,60,제주특별자치도,010-0268-1330,석사,사실혼,자가소유,0,NULL,165624265,0,750000,373000,189000,71730000,10,0
2499,구순호,1968,2,25,남,51,부산광역시,010-2790-8392,중졸,이혼,가족소유,3,자영업,19475446,0,690000,352000,157000,71910000,3,3
2500,후동인,1976,5,12,여,43,제주특별자치도,010-4253-3708,대졸,사별,전세,6,주부,48969333,0,780000,395000,184000,72220000,4,2
2501,증선희,1951,12,11,여,68,전라남도,010-5823-0330,중졸,이혼,전세,8,무직,9222252,0,760000,384000,179000,72900000,8,3
2502,정준혁,1968,4,3,남,51,광주광역시,010-3218-6338,석사,기혼,가족소유,0,NULL,259569619,0,800000,411000,185000,73370000,10,1
2503,고천희,2005,9,18,여,14,전라북도,010-3821-1243,초대졸,비혼,전세,3,자영업,170524870,0,790000,410000,181000,73890000,9,8
2504,창수지,1962,3,15,여,57,대구광역시,010-6073-5053,중졸,비혼,월세,3,자영업,146399980,0,800000,407000,199000,74320000,8,2
2505,저승환,2005,6,28,남,14,경상북도,010-8848-4953,대졸,재혼,가족소유,1,회사원,68620413,1,790000,407000,182000,74810000,6,6
2506,점주엽,1984,11,15,여,35,대구광역시,010-1631-2642,석사,사별,월세,6,주부,1699040,1,790000,406000,188000,75410000,8,7
2507,돈성웅,1948,9,18,남,71,충청남도,010-3306-0065,중졸,사별,자가소유,3,자영업,220338182,3,820000,414000,202000,76080000,2,8
2508,국유성,1968,1,21,여,51,경기도,010-8564-4706,대졸,사실혼,가족소유,0,NULL,233416857,0,820000,418000,197000,76520000,1,3
2509,국자철,1964,1,6,남,55,세종특별자치시,010-2066-5705,중졸,이혼,가족소유,8,무직,110874656,1,870000,446000,199000,77070000,3,0
2510,시기석,1968,9,9,여,51,강원도,010-7025-1689,초대졸,기혼,가족소유,3,자영업,36499350,0,860000,444000,205000,78170000,3,8
2511,탁영록,1958,8,28,남,61,세종특별자치시,010-3886-8680,박사,미혼,자가소유,8,무직,55589246,0,760000,391000,173000,78640000,1,8
2512,어윤설,1949,7,5,여,70,광주광역시,010-4477-7861,중졸,기혼,전세,8,무직,5075350,1,880000,462000,202000,79260000,8,0
2513,안주선,1944,9,16,남,75,인천광역시,010-1169-6991,초대졸,이혼,월세,6,주부,295941649,0,850000,442000,195000,79470000,5,6
2514,위태민,1951,6,18,여,68,제주특별자치도,010-1131-6815,석사,이혼,자가소유,0,NULL,28794515,0,920000,481000,205000,79590000,5,9
2515,위제성,1964,7,8,여,55,인천광역시,010-2536-5500,대졸,사실혼,자가소유,3,자영업,176736406,0,890000,469000,199000,79780000,2,7
2516,문태형,1983,8,5,남,36,인천광역시,010-3497-1978,대졸,기혼,전세,3,자영업,50222836,0,920000,471000,218000,80280000,7,7
2517,요건희,2004,1,22,여,15,서울특별시,010-9776-1163,석사,미혼,가족소유,3,자영업,11111953,1,890000,469000,190000,80380000,4,2
2518,염보람,1969,4,29,남,50,인천광역시,010-2293-9122,초대졸,이혼,자가소유,7,학생,74711942,0,910000,476000,213000,80510000,7,1
2519,옥아영,1976,4,27,여,43,대구광역시,010-7662-4523,초졸,기혼,전세,0,NULL,211802201,1,900000,464000,207000,80900000,6,1
2520,섭나리,1947,5,20,남,72,충청북도,010-9015-2325,대졸,재혼,자가소유,6,주부,204538221,0,930000,475000,220000,81280000,10,3
2521,국민종,1969,11,7,여,50,울산광역시,010-2050-3223,박사,비혼,월세,8,무직,224134730,0,1140000,614000,263000,82910000,3,6
2522,운준철,1971,8,31,남,48,강원도,010-9965-6929,초졸,사별,월세,2,전문직,24319395,1,930000,502000,225000,81460000,3,1
2523,여수혜,1978,5,24,여,41,경기도,010-1716-4316,초졸,미혼,자가소유,2,전문직,41594680,0,900000,499000,196000,81060000,9,0
2524,예준오,1939,5,2,여,80,강원도,010-2278-0735,초대졸,비혼,월세,0,NULL,101571534,2,990000,550000,223000,81840000,2,2
2525,홍용석,1979,1,10,남,40,경상북도,010-8194-5433,석사,재혼,가족소유,1,회사원,231505217,0,980000,558000,214000,84080000,2,7
2526,윤수빈,1961,3,18,남,58,세종특별자치시,010-1121-8081,석사,비혼,가족소유,8,무직,30855997,0,1050000,594000,221000,85620000,8,8
2527,추경완,1965,12,1,남,54,전라남도,010-4002-9613,초대졸,재혼,자가소유,8,무직,13767644,1,1050000,595000,230000,86870000,4,4
2528,만윤설,1972,8,19,남,47,충청북도,010-3860-6619,중졸,비혼,월세,8,무직,153857485,0,1060000,584000,250000,87740000,9,9
2529,유대경,1958,12,18,여,61,인천광역시,010-2199-0221,중졸,사실혼,가족소유,8,무직,285895311,3,1030000,586000,208000,88690000,2,3
2530,점주엽,1951,11,12,남,68,서울특별시,010-5809-4300,초졸,미혼,자가소유,8,무직,116665317,0,1060000,605000,237000,90610000,10,7
2531,단영아,1988,4,1,남,31,경기도,010-2381-3790,석사,사실혼,월세,8,무직,276199644,0,1070000,601000,240000,93450000,8,9
2532,최훈규,1977,1,19,남,42,경기도,010-6430-4061,석사,비혼,전세,8,무직,261342350,0,1050000,596000,226000,94550000,7,5
2533,해유정,1970,2,27,남,49,경기도,010-8596-8736,석사,재혼,가족소유,6,주부,24217742,0,1120000,630000,247000,96040000,10,2
2534,오수혜,1958,7,14,남,61,광주광역시,010-9281-4012,고졸,비혼,전세,3,자영업,193554805,1,1110000,638000,247000,97860000,2,0
2535,지원준,1974,6,26,남,45,경기도,010-7942-8938,고졸,재혼,가족소유,1,회사원,152649226,1,980000,552000,208000,98820000,2,6
2536,저신호,1958,4,4,남,61,경기도,010-5194-9293,고졸,미혼,자가소유,8,무직,2953502,0,1120000,628000,249000,99580000,10,8
2537,추혜수,1947,9,7,남,72,대구광역시,010-9798-9446,고졸,재혼,가족소유,6,주부,26669961,0,1070000,606000,228000,100880000,4,6
2538,남세진,1972,2,23,남,47,경상남도,010-9206-4319,고졸,비혼,가족소유,3,자영업,131776326,0,1140000,648000,245000,102190000,10,1
2539,삼현정,2005,11,11,남,14,서울특별시,010-6484-8336,중졸,사별,자가소유,3,자영업,170471618,0,1120000,638000,240000,103670000,3,1
2540,갈민영,1952,2,26,남,67,제주특별자치도,010-3308-7556,대졸,재혼,가족소유,2,전문직,73854954,1,1170000,665000,260000,104540000,5,1
2541,차준혁,1959,5,18,여,60,광주광역시,010-7193-1301,초대졸,비혼,자가소유,0,NULL,213680248,0,1120000,648000,222000,105070000,4,3
2542,포의정,1938,9,24,남,81,충청북도,010-0992-3771,초졸,사별,월세,3,자영업,257171252,1,1200000,679000,263000,106460000,3,0
2543,태승환,1983,7,10,남,36,충청북도,010-4592-7465,초대졸,사별,월세,0,NULL,29485717,0,1170000,656000,259000,107310000,1,1
2544,목세훈,1962,7,19,여,57,전라북도,010-8840-6019,중졸,사실혼,전세,0,NULL,27170181,1,1150000,646000,254000,108200000,3,0
2545,근광수,1971,1,6,남,48,서울특별시,010-2720-7454,대졸,재혼,가족소유,8,무직,9283539,1,1120000,643000,200000,89900000,4,1
2546,즙경희,1978,2,3,여,41,제주특별자치도,010-9696-9748,초졸,이혼,자가소유,6,주부,125616373,0,900000,511000,177000,87710000,5,4
2547,천찬호,1944,12,8,남,75,전라남도,010-1692-3575,중졸,재혼,전세,6,주부,57734411,1,840000,483000,147000,87620000,9,7
2548,천은영,1963,7,1,여,56,서울특별시,010-2001-2867,석사,사별,전세,6,주부,261890307,0,960000,553000,168000,87900000,8,0
2549,안인권,1956,11,14,여,63,경기도,010-2824-5245,대졸,기혼,자가소유,3,자영업,157492587,0,940000,548000,169000,88210000,6,2
2550,국희창,1975,3,4,여,44,서울특별시,010-8094-2066,중졸,미혼,자가소유,3,자영업,730182,0,990000,578000,173000,88580000,3,4
2551,국민국,1969,4,2,여,50,대전광역시,010-0429-2169,중졸,이혼,자가소유,0,NULL,88250209,1,980000,575000,169000,88820000,3,7
2552,순순영,1963,2,11,남,56,서울특별시,010-8607-5928,석사,사별,가족소유,6,주부,68695244,1,1000000,576000,196000,89200000,10,0
2553,초리나,1953,5,6,남,66,전라남도,010-2344-2977,중졸,기혼,월세,0,NULL,18178701,2,980000,573000,173000,89640000,7,8
2554,이준혁,1974,2,7,여,45,서울특별시,010-5423-5054,대졸,재혼,전세,6,주부,4841586,0,1000000,576000,190000,90060000,3,2
2555,유현호,1982,11,10,여,37,전라남도,010-9916-4236,초졸,비혼,자가소유,3,자영업,246426925,1,1020000,585000,194000,90660000,5,6
2556,낭미주,1974,10,14,남,45,대구광역시,010-8150-0767,중졸,재혼,자가소유,1,회사원,128954578,1,1000000,579000,181000,91010000,6,2
2557,춘희진,1964,5,7,여,55,제주특별자치도,010-3754-4821,초대졸,미혼,전세,6,주부,279149473,0,1050000,620000,186000,91190000,5,0
2558,야승호,1971,8,9,여,48,울산광역시,010-6915-7422,석사,이혼,가족소유,1,회사원,23353174,1,1010000,595000,189000,91500000,10,2
2559,국영희,1979,1,11,남,40,서울특별시,010-1424-4000,대졸,비혼,월세,8,무직,151764957,0,920000,546000,158000,91670000,7,4
2560,후월영,2007,5,11,여,12,전라남도,010-1666-6394,대졸,이혼,월세,7,학생,155217127,0,1070000,639000,183000,91800000,7,6
2561,남하라,1972,6,16,여,47,경기도,010-0060-6795,중졸,비혼,월세,8,무직,209249973,2,1040000,617000,184000,91910000,7,9
2562,고택수,1989,3,5,남,30,강원도,010-0833-2187,석사,이혼,가족소유,8,무직,192719849,2,1110000,659000,190000,92140000,10,8
2563,오기석,1972,10,19,남,47,제주특별자치도,010-4305-6046,초졸,비혼,가족소유,3,자영업,108697306,0,1080000,650000,182000,92280000,9,1
2564,야수지,1954,8,11,여,65,광주광역시,010-7668-8685,박사,사실혼,전세,3,자영업,90744575,0,1120000,654000,212000,92470000,8,2
2565,형미주,1963,1,15,여,56,인천광역시,010-0385-3454,중졸,미혼,자가소유,0,NULL,15093336,1,1090000,647000,181000,92620000,10,9
2566,탁용규,1970,12,30,남,49,경상북도,010-5159-9176,대졸,기혼,자가소유,6,주부,21153406,1,1140000,677000,204000,92820000,7,6
2567,나용규,1956,11,11,남,63,서울특별시,010-8484-8427,초대졸,미혼,가족소유,0,NULL,230588787,1,1120000,652000,202000,93140000,10,8
2568,길기쁨,1946,9,3,남,73,인천광역시,010-2946-2546,중졸,미혼,전세,6,주부,251677803,0,1140000,669000,202000,93400000,1,2
2569,천건호,1995,9,30,남,24,전라북도,010-5279-7476,석사,사별,자가소유,6,주부,33603751,0,840000,393000,244000,69480000,2,5
2570,구진호,1953,9,3,남,66,광주광역시,010-7738-8118,중졸,재혼,가족소유,1,회사원,65350581,0,710000,328000,208000,67770000,10,8
2571,창세훈,1942,11,19,남,77,서울특별시,010-2478-5926,박사,이혼,자가소유,3,자영업,142712344,0,670000,314000,183000,67780000,6,9
2572,주희섭,1964,3,12,여,55,경기도,010-1964-7234,초대졸,사별,전세,6,주부,218181561,0,760000,354000,213000,68120000,2,0
2573,도주혁,1960,7,20,여,59,경기도,010-1694-0492,초대졸,기혼,자가소유,1,회사원,1544978,3,740000,350000,207000,68430000,3,1
2574,국세훈,1960,3,16,남,59,제주특별자치도,010-3711-7266,초대졸,이혼,가족소유,3,자영업,6171212,0,780000,372000,216000,68830000,8,9
2575,인준철,1954,8,4,여,65,경기도,010-2972-9255,초대졸,기혼,자가소유,1,회사원,84666272,0,750000,365000,204000,69240000,4,3
2576,필지완,1955,3,16,여,64,전라남도,010-2720-6872,박사,미혼,가족소유,0,NULL,246981800,0,780000,369000,222000,69650000,4,8
2577,두은영,1947,1,13,여,72,전라북도,010-6780-0402,박사,재혼,가족소유,6,주부,216699665,0,780000,376000,208000,70000000,2,6
2578,허보람,1964,2,13,여,55,경상북도,010-3775-3739,초졸,사별,전세,3,자영업,111653247,0,790000,376000,225000,70450000,1,1
2579,이희관,1944,12,12,여,75,부산광역시,010-6835-7057,초대졸,재혼,가족소유,8,무직,235309167,0,810000,380000,235000,70940000,3,0
2580,아민철,1988,4,8,여,31,제주특별자치도,010-5130-4696,박사,미혼,월세,6,주부,186365445,1,790000,376000,226000,71340000,3,9
2581,여준혁,1940,3,9,여,79,전라남도,010-2730-2434,대졸,기혼,가족소유,1,회사원,15169695,3,810000,392000,227000,71660000,3,7
2582,연상철,2008,10,21,남,11,대구광역시,010-3365-2043,초대졸,사별,월세,0,NULL,6714108,0,800000,391000,222000,71990000,7,5
2583,탄태형,1944,2,25,남,75,경기도,010-5369-5240,박사,기혼,전세,0,NULL,15988395,0,720000,347000,195000,72190000,3,6
2584,용민익,1946,3,14,여,73,충청남도,010-3533-5333,초졸,이혼,월세,6,주부,13921407,2,840000,409000,232000,72500000,7,6
2585,만윤도,1968,8,4,남,51,광주광역시,010-6718-0097,석사,기혼,월세,8,무직,260998128,0,810000,398000,222000,72700000,4,5
2586,오은경,1967,1,2,여,52,전라북도,010-0624-0333,박사,기혼,자가소유,0,NULL,25787268,0,870000,429000,238000,72880000,1,9
2587,돈우석,1980,3,3,남,39,인천광역시,010-9520-5205,초대졸,미혼,월세,6,주부,78766665,2,830000,413000,221000,73170000,1,3
2588,강진우,1955,1,14,여,64,대구광역시,010-1746-6847,석사,미혼,가족소유,3,자영업,247962309,0,860000,422000,239000,73440000,6,7
2589,권나리,1957,4,2,여,62,경기도,010-8802-2013,박사,미혼,자가소유,8,무직,151292247,0,840000,420000,216000,73620000,6,8
2590,수은숙,1979,5,7,여,40,제주특별자치도,010-0572-7792,초졸,재혼,월세,6,주부,231845820,0,890000,443000,250000,73870000,9,2
2591,신율성,1950,9,17,여,69,전라북도,010-9972-9477,박사,기혼,전세,0,NULL,155984162,2,870000,423000,241000,74120000,5,3
2592,제치홍,1963,11,16,남,56,인천광역시,010-4308-7982,대졸,사실혼,전세,4,계열사직원,195869754,0,880000,428000,250000,74380000,4,1
2593,학영록,1971,5,11,남,48,세종특별자치시,010-2245-9822,대졸,기혼,전세,3,자영업,19658626,0,760000,401000,183000,97770000,8,5
2594,원민주,1938,4,2,여,81,서울특별시,010-5887-6277,초졸,재혼,전세,6,주부,153456947,0,570000,298000,135000,99760000,7,2
2595,천철우,1964,1,2,여,55,전라북도,010-0637-6144,중졸,재혼,전세,3,자영업,58904923,0,520000,280000,115000,99860000,9,5
