일련번호,이름,생년,생월,생일,성별,나이,거주시도,휴대폰,학력,혼인여부,주거형태,직업종류코드,직업종류,월소득액,고객등급코드,월 카드 이용 총 금액,신용카드 일시불 이용금액,신용카드 할부 이용금액 합,총 대출 금액,신용등급,개설 카드 개수
965,낭수철,1974,9,16,남,45,광주광역시,010-2512-1497,석사,재혼,가족소유,3,자영업,25138898,1,1520000,863000,253000,58030000,3,8
966,춘승환,1955,5,11,남,64,서울특별시,010-7213-6220,초대졸,기혼,전세,8,무직,159638370,0,1640000,932000,265000,58640000,3,2
967,차건호,1978,5,28,남,41,경기도,010-1285-0760,박사,비혼,전세,0,NULL,123345,0,1570000,901000,251000,59190000,9,5
968,추준혁,1976,4,29,여,43,대전광역시,010-3736-0502,석사,기혼,월세,7,학생,270143423,0,1620000,920000,272000,60010000,1,7
969,간윤도,1983,9,8,남,36,부산광역시,010-1749-7963,초대졸,기혼,가족소유,6,주부,9071159,0,1640000,935000,248000,60510000,5,7
970,공예영,1954,12,6,여,65,충청남도,010-9587-3189,대졸,미혼,전세,3,자영업,171896298,0,1560000,888000,243000,60610000,3,3
971,위현승,1974,2,10,남,45,서울특별시,010-7404-8983,대졸,기혼,월세,8,무직,116289852,1,1660000,942000,275000,60980000,3,1
972,계보람,1956,7,6,남,63,인천광역시,010-9561-7669,박사,비혼,전세,7,학생,2647085,0,1660000,944000,283000,61170000,5,3
973,매종덕,1948,3,8,남,71,서울특별시,010-6610-4000,중졸,재혼,자가소유,8,무직,6155260,2,1730000,992000,282000,61440000,5,6
974,노윤성,1947,5,21,남,72,경기도,010-3838-7896,초졸,미혼,자가소유,6,주부,25180045,1,1690000,978000,269000,61040000,10,6
975,두익수,1965,4,7,남,54,경기도,010-2984-8274,석사,재혼,자가소유,1,회사원,97868789,1,1560000,894000,249000,61210000,1,0
976,탄혜수,1971,3,9,남,48,충청남도,010-9500-0161,대졸,사별,자가소유,7,학생,21863583,1,1750000,1000000,286000,61360000,10,8
977,안민희,2003,1,29,남,16,전라북도,010-2829-7765,초대졸,기혼,자가소유,6,주부,200515385,1,1680000,968000,273000,61570000,4,8
978,심영일,1949,9,4,여,70,전라남도,010-9646-6286,초대졸,사실혼,월세,2,전문직,169428803,0,1830000,1058000,286000,61560000,2,2
979,곽혜정,1952,8,10,여,67,대구광역시,010-8353-5557,초대졸,사실혼,자가소유,6,주부,2293678,2,1700000,985000,266000,61750000,3,2
980,누연성,1974,2,6,남,45,경기도,010-6773-4894,중졸,미혼,월세,3,자영업,162418514,0,1790000,1030000,283000,61770000,10,8
981,김지완,1973,2,5,남,46,경기도,010-3168-0121,대졸,이혼,자가소유,8,무직,212788836,1,1760000,1025000,258000,62120000,1,8
982,팽동인,1944,3,15,남,75,서울특별시,010-4120-4022,박사,사별,전세,0,NULL,161664913,0,1770000,1026000,276000,62590000,7,6
983,정경완,1958,12,1,남,61,충청북도,010-4756-7770,석사,이혼,월세,0,NULL,19935966,2,1750000,1002000,266000,63240000,3,5
984,순회창,1974,5,18,여,45,경상남도,010-7892-2524,중졸,미혼,전세,6,주부,281724273,0,1790000,1029000,301000,64060000,4,5
985,즙소윤,1975,1,4,여,44,제주특별자치도,010-9835-3874,석사,사실혼,가족소유,8,무직,278484658,0,65700000,276000,0,41670000,3,5
986,동성혁,1955,3,30,여,64,경기도,010-8184-7005,박사,비혼,가족소유,0,NULL,9320720,0,72590000,268000,0,46430000,8,5
987,필은숙,1968,5,17,남,51,서울특별시,010-7764-7459,초대졸,기혼,자가소유,2,전문직,58179573,0,72850000,239000,0,46420000,8,7
988,옹윤성,1941,11,11,여,78,서울특별시,010-6073-9511,석사,이혼,전세,6,주부,1292382,0,73140000,274000,0,46740000,9,4
989,원정태,1990,9,13,남,29,경기도,010-7718-9070,박사,미혼,가족소유,7,학생,18420934,0,73990000,261000,0,47380000,6,1
990,석건희,1974,6,3,남,45,울산광역시,010-5460-6843,초졸,기혼,가족소유,3,자영업,28022773,0,74870000,278000,0,47940000,7,4
991,만은경,1964,6,27,여,55,제주특별자치도,010-5433-3645,석사,사별,자가소유,6,주부,22944947,0,75420000,266000,0,48440000,6,5
992,춘정철,1983,6,22,여,36,경상북도,010-9613-0769,초대졸,사별,자가소유,6,주부,237600420,0,76100000,281000,0,49070000,4,5
993,옹소윤,1970,6,24,남,49,강원도,010-3895-1668,초대졸,사실혼,가족소유,6,주부,233341333,0,77020000,263000,0,49670000,1,7
994,수현호,1972,5,2,남,47,대전광역시,010-4565-3160,초대졸,사실혼,가족소유,3,자영업,150434967,0,77640000,255000,0,49980000,2,4
995,송예희,1996,9,6,남,23,대구광역시,010-5828-5107,석사,사실혼,월세,1,회사원,68687955,0,78830000,286000,0,50770000,7,8
996,전영일,1972,10,29,여,47,대구광역시,010-2104-9614,석사,사실혼,월세,3,자영업,123266189,0,79610000,293000,0,51050000,6,4
997,금은혜,1948,1,8,남,71,대전광역시,010-7675-9705,석사,비혼,자가소유,1,회사원,29915185,0,80330000,289000,0,51080000,5,9
998,엽택수,1963,9,18,남,56,울산광역시,010-1920-3294,대졸,이혼,가족소유,0,NULL,141408486,0,81740000,288000,0,51500000,8,3
999,허희준,1955,8,27,남,64,제주특별자치도,010-9383-7345,중졸,재혼,전세,0,NULL,27527219,0,82110000,265000,0,51960000,2,5
1000,어인수,2014,11,16,남,5,전라북도,010-4655-9161,초대졸,기혼,월세,6,주부,4258173,1,82590000,294000,0,52330000,1,0
